Id,customer.id,credit.policy,purpose,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,pub.rec,inq.last.6mths,delinq.2yrs,paid.back.loan
1545,LA001546,Yes,debt_consolidation,12.09%,249.43,10.81977828,19.73,692,3360.041667,12985,22.9,0,Less than 5,No,Yes
9232,LA009233,No,all_other,14.96%,97.01,9.708931458,16.18,677,2131.958333,807,23.1,0,Less than 5,Yes,No
9307,LA009308,No,all_other,12.87%,168.17,12.59473064,9.27,692,6330.0,602519,68.4,1,Less than 5,No,Yes
6228,LA006229,Yes,debt_consolidation,15.31%,844.28,11.28978191,24.3,692,4290.0,26324,86.6,0,Less than 5,No,Yes
2572,LA002573,Yes,all_other,7.68%,31.2,11.41861479,9.77,752,4109.958333,21003,45.5,0,Less than 5,No,Yes
7200,LA007201,Yes,all_other,13.85%,572.95,11.00209984,5.36,697,2099.041667,11330,68.3,0,Less than 5,No,Yes
7704,LA007705,Yes,educational,10.25%,32.39,9.259130536,21.37,702,5310.041667,5430,48.9,0,Less than 5,Yes,No
4362,LA004363,Yes,all_other,8.59%,110.64,10.96819829,19.74,732,3038.0,17929,37.0,0,Less than 5,No,Yes
7464,LA007465,Yes,debt_consolidation,13.11%,160.29,11.35040654,18.49,682,9300.041667,10979,86.4,0,Less than 5,No,No
5127,LA005128,Yes,small_business,16.00%,421.89,11.184421400000002,17.48,747,4350.958333,1249,6.1,0,Less than 10,No,No
8142,LA008143,No,all_other,16.46%,106.16,11.00209984,28.16,672,6480.041667,7846,25.8,0,Less than 5,Yes,Yes
1680,LA001681,Yes,home_improvement,8.00%,225.62,11.70949504,7.29,752,2913.0,16405,21.1,0,Less than 5,No,Yes
5520,LA005521,Yes,all_other,8.94%,190.63,10.30895266,14.72,757,2099.958333,144,5.8,0,Less than 5,No,Yes
7882,LA007883,No,debt_consolidation,15.01%,332.84,11.40756495,15.33,652,6418.958333,22158,80.7,1,Less than 20,Yes,Yes
2721,LA002722,Yes,debt_consolidation,9.63%,320.95,10.59663473,12.81,742,8370.0,7108,18.3,0,Less than 5,No,Yes
5193,LA005194,Yes,debt_consolidation,11.14%,164.02,10.81977828,13.51,737,9150.0,11919,76.9,0,Less than 5,Yes,Yes
9362,LA009363,No,credit_card,16.70%,710.03,11.28978191,23.41,677,9119.958333,81089,86.8,2,Less than 5,Yes,Yes
6732,LA006733,Yes,home_improvement,11.14%,492.06,11.46163217,24.87,747,9788.0,50662,14.8,0,Less than 5,Yes,Yes
5001,LA005002,Yes,all_other,8.59%,195.99,11.00209984,19.1,742,5429.958333,9367,36.7,0,Less than 5,No,Yes
2423,LA002424,Yes,all_other,16.63%,638.46,10.807705699999998,10.91,667,2040.0416670000002,6241,21.0,0,Less than 5,No,No
6733,LA006734,Yes,small_business,15.65%,349.87,10.71441777,5.41,752,4410.0,5695,59.9,0,Less than 5,No,No
4779,LA004780,Yes,debt_consolidation,11.48%,494.53,11.22524339,10.1,742,5520.0,73366,61.7,0,Less than 5,No,Yes
2982,LA002983,Yes,credit_card,9.63%,102.71,10.63933496,19.58,717,8340.0,6479,38.1,0,Less than 5,No,Yes
117,LA00118,Yes,small_business,11.22%,217.59,10.81977828,18.38,707,3359.0,113,2.4,0,Less than 5,No,Yes
6101,LA006102,Yes,all_other,12.53%,836.66,11.60827201,10.97,732,5611.041667,33383,63.2,0,Less than 5,No,Yes
4414,LA004415,Yes,debt_consolidation,14.26%,686.12,11.59819449,13.43,702,6449.958333,30497,93.8,1,Less than 5,No,No
5828,LA005829,Yes,debt_consolidation,6.00%,380.27,11.35040654,9.98,677,5705.041667,10844,68.6,0,Less than 5,Yes,Yes
2167,LA002168,Yes,credit_card,9.63%,115.54,10.37349118,15.11,717,2753.958333,12811,41.5,0,Less than 5,No,Yes
907,LA00908,Yes,credit_card,10.71%,234.74,10.59663473,18.75,712,4560.0,12938,49.0,1,Less than 5,No,Yes
7944,LA007945,No,all_other,14.07%,239.49,10.697420800000002,14.92,652,3720.0,0,0.0,0,Less than 5,Yes,Yes
1895,LA001896,Yes,credit_card,13.57%,237.78,11.05089001,19.2,677,4290.0,18748,72.4,0,Less than 5,No,Yes
5715,LA005716,Yes,debt_consolidation,13.22%,730.1,12.65395847,10.49,717,7050.041667,100109,90.4,0,Less than 5,No,Yes
8042,LA008043,No,debt_consolidation,10.59%,390.54,10.67359577,6.36,687,517.0416667,1069,42.8,0,Less than 5,No,Yes
5321,LA005322,Yes,all_other,12.18%,49.95,10.59663473,22.23,692,2220.0,6834,55.1,0,Less than 5,No,Yes
1613,LA001614,Yes,home_improvement,10.51%,390.09,11.91839057,2.92,827,8763.0,84236,4.6,0,Less than 5,No,Yes
1987,LA001988,Yes,debt_consolidation,12.21%,199.89,10.59663473,20.43,707,7050.0,12694,63.8,0,Less than 5,No,Yes
2535,LA002536,Yes,debt_consolidation,9.63%,224.66,10.08580911,7.85,727,5400.0,13197,22.0,0,Less than 5,No,Yes
3515,LA003516,Yes,all_other,12.21%,113.28,11.89818787,22.56,702,4380.0,67843,91.8,0,Less than 5,No,No
632,LA00633,Yes,home_improvement,8.00%,156.69,11.28978191,3.75,762,12668.04167,8366,7.1,0,Less than 5,No,Yes
4856,LA004857,Yes,credit_card,8.59%,202.31,10.7342204,15.24,747,8400.0,13010,36.8,0,Less than 5,No,Yes
278,LA00279,Yes,debt_consolidation,11.22%,656.86,10.55986701,14.04,702,1800.0,21777,53.7,0,Less than 5,No,Yes
1825,LA001826,Yes,all_other,11.89%,49.75,10.77895629,18.13,692,7530.041667,2573,67.7,1,Less than 5,No,Yes
1049,LA001050,Yes,all_other,10.39%,134.67,11.251560699999999,5.91,697,6900.0,17243,43.0,0,Less than 5,No,No
7815,LA007816,No,educational,8.38%,94.54,9.903487553,6.72,732,3149.958333,7021,27.4,0,Less than 10,No,Yes
4754,LA004755,Yes,major_purchase,12.53%,83.67,11.15619338,10.68,702,5820.0,4403,88.1,0,Less than 5,No,Yes
1137,LA001138,Yes,debt_consolidation,11.97%,249.0,11.13959835,21.63,692,5130.0,30245,40.8,0,Less than 5,No,No
6965,LA006966,Yes,credit_card,13.85%,330.81,12.10071213,21.03,677,4680.041667,57858,75.8,0,Less than 5,No,Yes
7343,LA007344,Yes,debt_consolidation,10.25%,38.87,11.23681617,13.36,702,4835.0,6101,68.6,0,Less than 5,No,Yes
801,LA00802,Yes,debt_consolidation,13.24%,118.34,10.95080655,23.05,687,2730.0,45988,88.4,0,Less than 5,No,Yes
4978,LA004979,Yes,debt_consolidation,12.53%,301.2,11.88448902,9.76,722,5399.958333,110441,96.6,0,Less than 5,No,No
8585,LA008586,No,home_improvement,18.61%,227.87,11.00209984,26.08,642,5790.0,57415,83.1,0,Less than 5,No,Yes
2194,LA002195,Yes,debt_consolidation,13.47%,407.08,10.96439797,17.74,697,5910.0,11401,83.2,0,Less than 5,No,No
1863,LA001864,Yes,all_other,11.89%,464.3,11.34142515,10.33,717,1860.0,23149,32.6,0,Less than 5,No,Yes
7475,LA007476,Yes,small_business,10.99%,261.89,10.53049493,14.36,702,3540.041667,4836,62.8,0,Less than 5,No,Yes
7847,LA007848,No,debt_consolidation,17.22%,303.98,10.23995979,22.93,642,1800.0,7985,89.5,0,Less than 5,No,Yes
7035,LA007036,Yes,debt_consolidation,13.22%,283.93,10.49127422,2.3,687,2521.0,2047,27.7,0,Less than 5,Yes,Yes
6633,LA006634,Yes,educational,11.14%,32.81,8.881836305,9.5,722,5040.0,1552,9.1,0,Less than 5,No,Yes
4874,LA004875,Yes,debt_consolidation,11.83%,497.01,11.0544285,15.87,732,8460.0,26127,44.8,0,Less than 5,No,No
14,LA0015,Yes,debt_consolidation,8.63%,209.54,9.487972109,9.73,727,1559.958333,6282,44.6,0,Less than 5,No,Yes
3425,LA003426,Yes,debt_consolidation,11.89%,198.99,11.15625052,7.15,692,2669.958333,5217,44.6,0,Less than 5,No,Yes
6959,LA006960,Yes,debt_consolidation,8.94%,381.26,11.40756495,6.19,752,3394.041667,24907,45.3,0,Less than 5,No,Yes
321,LA00322,Yes,debt_consolidation,8.07%,313.69,10.11050172,9.95,752,5167.0,8522,21.7,0,Less than 5,No,Yes
4888,LA004889,Yes,debt_consolidation,15.65%,874.66,11.98292909,16.79,687,2520.0,30459,67.8,0,Less than 5,No,Yes
402,LA00403,Yes,debt_consolidation,10.46%,649.68,11.65702581,16.2,732,5129.0,23442,42.1,0,Less than 5,No,Yes
1290,LA001291,Yes,educational,12.86%,50.44,10.48514436,13.45,662,4619.958333,10363,71.0,1,Less than 5,No,Yes
2774,LA002775,Yes,small_business,9.32%,63.9,11.06663836,12.04,742,2760.0,0,0.0,0,Less than 5,No,Yes
8511,LA008512,No,major_purchase,11.03%,163.77,10.54534144,0.47,682,449.95833330000005,4254,33.2,0,Less than 10,No,Yes
5291,LA005292,Yes,credit_card,12.87%,218.62,10.75363848,3.15,692,8729.958333,6112,81.5,0,Less than 5,Yes,Yes
2132,LA002133,Yes,debt_consolidation,13.16%,236.4,10.43399815,18.85,697,2641.0,566,8.2,0,Less than 5,Yes,No
618,LA00619,Yes,debt_consolidation,15.13%,173.65,10.93339264,21.32,667,3600.041667,22210,98.3,0,Less than 5,No,Yes
1830,LA001831,Yes,debt_consolidation,11.89%,464.3,10.59663473,11.46,717,7347.0,17523,35.9,1,Less than 5,No,Yes
710,LA00711,Yes,educational,11.34%,329.0,10.14124382,8.79,692,3839.041667,1573,39.3,0,Less than 5,No,No
1185,LA001186,Yes,all_other,8.00%,94.01,11.44035477,0.0,737,1229.958333,500,2.4,0,Less than 5,No,Yes
4384,LA004385,Yes,debt_consolidation,8.59%,221.28,10.59663473,6.87,747,3240.0,7136,21.3,0,Less than 5,No,Yes
6224,LA006225,Yes,debt_consolidation,14.96%,840.15,11.112447900000001,21.74,687,8189.041667,43703,77.8,0,Less than 5,No,Yes
1477,LA001478,Yes,all_other,8.00%,344.71,10.69194491,1.94,822,11579.95833,3879,7.9,0,Less than 5,No,Yes
3495,LA003496,Yes,credit_card,15.05%,346.92,12.07254125,5.99,662,3840.958333,6204,27.8,0,Less than 5,No,Yes
5570,LA005571,Yes,debt_consolidation,13.57%,101.91,10.22557105,9.87,672,2099.958333,2229,82.6,0,Less than 5,No,Yes
2166,LA002167,Yes,debt_consolidation,7.37%,108.66,11.08214255,7.68,782,5340.041667,4991,7.7,0,Less than 5,No,Yes
8488,LA008489,No,major_purchase,13.24%,338.1,11.09741002,9.13,672,2821.0,6673,40.9,0,Less than 5,Yes,No
2844,LA002845,Yes,all_other,14.42%,55.02,8.998136761,19.14,682,3779.958333,2816,93.9,0,Less than 5,No,Yes
5010,LA005011,Yes,all_other,8.94%,222.41,10.46310334,10.49,757,2820.958333,15269,76.7,0,Less than 5,No,Yes
7577,LA007578,Yes,debt_consolidation,15.70%,175.06,11.00209984,16.26,672,7920.041667,2276,73.4,0,Less than 5,No,Yes
5225,LA005226,Yes,educational,13.57%,849.22,11.36789969,3.27,722,5610.0,5482,57.7,0,Less than 5,No,No
1229,LA001230,Yes,all_other,15.70%,297.58,10.81977828,24.91,662,4559.958333,8155,78.4,0,Less than 5,No,Yes
2129,LA002130,Yes,educational,16.95%,171.01,9.61580548,9.36,662,1267.041667,2368,84.6,0,Less than 5,No,No
5296,LA005297,Yes,debt_consolidation,11.14%,647.87,10.30895266,2.0,792,5369.958333,5162,17.9,0,Less than 5,No,Yes
5287,LA005288,Yes,debt_consolidation,11.48%,441.78,10.46310334,20.5,727,5490.0,22375,26.6,0,Less than 5,No,Yes
3216,LA003217,Yes,all_other,12.53%,234.27,11.13750448,6.2,722,4139.958333,0,0.0,0,Less than 5,Yes,Yes
2792,LA002793,Yes,all_other,11.89%,198.99,11.15625052,7.23,722,2249.958333,4965,53.4,0,Less than 5,No,Yes
5724,LA005725,Yes,major_purchase,12.18%,832.5,11.56171563,8.21,762,5643.041667,2290,0.7,0,Less than 5,No,Yes
1732,LA001733,Yes,small_business,15.68%,420.02,11.46163217,22.68,712,3000.041667,27844,89.8,0,Less than 5,No,Yes
6021,LA006022,Yes,credit_card,12.53%,585.67,10.52492389,20.85,722,4953.041667,15859,78.6,0,Less than 5,No,Yes
904,LA00905,Yes,debt_consolidation,9.76%,144.7,10.90227951,4.24,707,1499.958333,3818,61.6,0,Less than 5,No,No
5272,LA005273,Yes,debt_consolidation,11.48%,494.53,10.75790288,4.98,742,4500.0,13430,58.9,0,Less than 5,No,Yes
475,LA00476,Yes,all_other,9.45%,333.7,11.00209984,6.02,787,10860.0,426,0.7,0,Less than 5,No,No
620,LA00621,Yes,debt_consolidation,11.03%,360.29,9.92329018,6.82,697,1530.0,3041,84.5,0,Less than 5,No,No
6585,LA006586,Yes,debt_consolidation,11.83%,795.22,11.77528973,15.38,812,11705.0,346,0.7,0,Less than 5,No,Yes
7614,LA007615,Yes,all_other,17.93%,902.94,12.61153775,8.6,677,7170.041667,38436,73.2,0,Less than 5,Yes,Yes
4085,LA004086,Yes,debt_consolidation,12.53%,334.67,10.73639668,12.83,702,1709.9583329999998,7882,29.0,0,Less than 5,No,Yes
8605,LA008606,No,all_other,13.24%,104.81,10.71441777,12.0,657,8940.0,2829,108.8,0,Less than 5,No,Yes
2880,LA002881,Yes,home_improvement,7.74%,280.97,11.77535127,1.68,777,5352.958333,6638,40.7,0,Less than 5,No,Yes
6943,LA006944,Yes,all_other,7.40%,31.06,11.11988288,0.52,792,15030.0,35,0.1,0,Less than 5,No,Yes
7965,LA007966,No,small_business,15.96%,489.29,11.08214255,21.93,657,6030.041667,254,36.3,0,Less than 10,Yes,No
3928,LA003929,Yes,debt_consolidation,14.42%,206.3,10.77895629,4.88,662,2100.0,5565,43.1,0,Less than 5,No,Yes
8599,LA008600,No,all_other,15.13%,41.68,10.59663473,24.81,657,3870.0,7809,85.8,1,Less than 10,Yes,No
5078,LA005079,Yes,credit_card,12.53%,535.47,10.87804719,22.96,717,5970.0,16902,88.0,0,Less than 5,No,Yes
9483,LA009484,No,all_other,17.74%,432.26,10.27642947,11.36,682,5671.041667,13328,93.9,1,Less than 10,No,Yes
1877,LA001878,Yes,major_purchase,11.58%,66.03,10.25765937,16.17,722,1830.0,1416,40.5,0,Less than 5,No,Yes
3003,LA003004,Yes,home_improvement,11.89%,464.3,11.58988651,11.34,732,3719.958333,47016,37.1,0,Less than 5,No,Yes
325,LA00326,Yes,debt_consolidation,10.14%,485.0,11.38845009,13.73,732,5489.0,14903,35.3,0,Less than 5,No,Yes
147,LA00148,Yes,all_other,8.07%,259.58,10.79957558,9.89,772,9870.0,7744,17.1,0,Less than 5,No,Yes
79,LA0080,Yes,all_other,10.91%,130.79,9.798127037,18.0,707,2192.0,5533,79.6,0,Less than 5,No,Yes
878,LA00879,Yes,all_other,13.24%,265.41,12.20607265,15.62,707,4680.0,36293,62.3,0,Less than 5,No,No
6440,LA006441,Yes,debt_consolidation,13.57%,339.69,10.76848499,21.3,687,5490.0,8751,75.5,0,Less than 5,No,No
3120,LA003121,Yes,all_other,11.26%,460.09,10.86650919,18.16,727,2910.0,17558,52.7,0,Less than 5,No,Yes
3958,LA003959,Yes,major_purchase,11.26%,262.91,11.00209984,4.46,742,2550.0,4824,47.8,0,Less than 5,No,Yes
1146,LA001147,Yes,all_other,7.37%,31.05,10.4341158,0.35,807,7139.958333,102,0.3,0,Less than 5,No,Yes
9468,LA009469,No,educational,14.61%,168.93,10.5789798,2.63,667,3180.041667,3288,74.7,0,Less than 10,No,Yes
4523,LA004524,Yes,small_business,17.74%,164.8,9.305650552000001,8.84,692,1349.958333,0,0.0,0,Less than 5,No,Yes
7129,LA007130,Yes,all_other,7.51%,311.1,11.45105006,5.96,802,4560.041667,202,1.3,0,Less than 5,No,Yes
5636,LA005637,Yes,debt_consolidation,8.59%,292.4,11.09741002,14.16,747,5009.958333,17411,27.7,0,Less than 5,No,Yes
21,LA0022,Yes,all_other,8.63%,474.42,10.81977828,2.59,797,11951.0,5656,27.6,0,Less than 5,No,Yes
3543,LA003544,Yes,all_other,11.89%,278.58,10.30895266,5.4,717,6360.958333,6291,81.7,0,Less than 5,No,Yes
4050,LA004051,Yes,debt_consolidation,13.47%,67.85,10.14643373,14.64,667,6809.958333,11821,33.7,0,Less than 5,Yes,Yes
7410,LA007411,Yes,major_purchase,10.99%,621.97,11.184421400000002,11.68,732,2760.041667,12284,20.8,0,Less than 5,No,Yes
8914,LA008915,No,small_business,11.26%,123.24,11.22524339,11.6,712,5550.0,10673,21.4,0,Less than 5,No,Yes
8405,LA008406,No,debt_consolidation,17.97%,364.99,10.762488099999999,23.53,642,4252.041667,10226,63.9,0,Less than 5,Yes,Yes
2307,LA002308,Yes,credit_card,7.68%,155.96,11.6351431,1.07,787,3150.041667,4333,17.1,0,Less than 5,No,Yes
4480,LA004481,Yes,debt_consolidation,8.94%,317.72,10.91508846,19.75,742,9031.958333,12377,39.7,0,Less than 5,No,Yes
7280,LA007281,Yes,credit_card,7.51%,342.21,10.58405595,8.87,757,4290.041667,11157,45.0,0,Less than 5,No,Yes
3289,LA003290,Yes,home_improvement,9.32%,89.46,11.00209984,10.1,782,5613.958333,3185,2.9,0,Less than 5,No,Yes
2063,LA002064,Yes,credit_card,12.53%,368.13,11.44035477,19.35,692,5449.0,32307,83.3,0,Less than 5,No,Yes
5824,LA005825,Yes,debt_consolidation,8.59%,316.11,11.91839057,4.14,757,6180.0,82445,16.7,0,Less than 5,No,Yes
3250,LA003251,Yes,debt_consolidation,14.11%,444.98,11.06663836,19.03,687,4020.0,17902,94.7,0,Less than 5,No,Yes
114,LA00115,Yes,small_business,15.65%,699.69,11.42954386,1.53,667,3603.958333,4569,56.4,0,Less than 5,No,Yes
1099,LA001100,Yes,credit_card,11.03%,245.65,11.35040654,21.91,717,5189.958333,63167,84.0,0,Less than 5,No,Yes
6004,LA006005,Yes,debt_consolidation,8.59%,316.11,10.95960979,8.31,757,8430.041667,20627,21.9,0,Less than 5,No,Yes
2817,LA002818,Yes,all_other,12.53%,401.6,10.49127422,24.6,712,4109.958333,13376,33.9,0,Less than 5,No,Yes
5572,LA005573,Yes,debt_consolidation,11.83%,662.68,10.91508846,13.13,742,5789.958333,20357,59.2,0,Less than 5,No,Yes
9034,LA009035,No,all_other,14.74%,48.36,10.20359214,3.42,682,2880.0,124,41.3,0,Less than 10,No,No
8119,LA008120,No,debt_consolidation,13.30%,406.07,11.28978191,8.64,662,991.0416667000002,15636,73.4,0,Less than 5,No,Yes
3688,LA003689,Yes,debt_consolidation,11.26%,295.77,12.30517562,9.11,712,4619.958333,12904,66.9,0,Less than 5,No,Yes
3029,LA003030,Yes,debt_consolidation,13.79%,579.29,10.81977828,16.0,707,3210.0,17613,76.6,0,Less than 5,No,Yes
983,LA00984,Yes,debt_consolidation,11.97%,136.95,11.15625052,6.6,677,2400.0,16952,40.4,0,Less than 5,No,No
7458,LA007459,Yes,major_purchase,12.73%,167.84,10.91508846,7.77,687,4230.041667,10375,83.7,0,Less than 5,No,Yes
37,LA0038,Yes,credit_card,11.22%,164.23,11.28978191,1.21,672,3990.0,27185,16.1,1,Less than 5,No,Yes
630,LA00631,Yes,debt_consolidation,10.71%,95.36,10.20359214,6.62,682,1199.0,6611,49.1,0,Less than 5,No,Yes
5998,LA005999,Yes,home_improvement,13.22%,169.01,11.60823564,15.4,692,3842.041667,53761,92.1,0,Less than 5,No,No
3062,LA003063,Yes,credit_card,7.68%,109.17,11.49272276,10.1,752,4414.0,78031,44.1,0,Less than 5,No,Yes
1255,LA001256,Yes,debt_consolidation,15.07%,260.25,11.22524339,19.44,662,5699.958333,27087,97.4,0,Less than 5,No,Yes
5433,LA005434,Yes,debt_consolidation,11.83%,596.41,11.18191827,19.31,722,3720.041667,9918,21.1,0,Less than 5,No,Yes
9461,LA009462,No,all_other,8.94%,444.81,11.22524339,20.18,747,7560.041667,205956,32.4,0,Less than 5,No,Yes
678,LA00679,Yes,debt_consolidation,11.34%,416.19,10.59663473,21.96,717,4291.041667,1727,8.9,0,Less than 5,No,Yes
6069,LA006070,Yes,home_improvement,12.53%,811.56,12.32385568,12.7,727,9000.0,121563,26.6,0,Less than 5,No,Yes
5626,LA005627,Yes,all_other,11.48%,65.94,10.81977828,12.03,712,4170.0,4005,58.19,0,Less than 5,No,Yes
8143,LA008144,No,all_other,10.46%,68.22,10.43998092,10.04,682,720.0,1856,26.5,0,Less than 5,No,Yes
4477,LA004478,Yes,credit_card,11.83%,662.68,11.33857208,15.91,767,5406.958333,12870,12.1,0,Less than 5,No,Yes
5695,LA005696,Yes,all_other,14.96%,164.57,10.16277015,22.36,662,2850.0,275,3.2,0,Less than 5,Yes,No
5343,LA005344,Yes,all_other,13.57%,339.69,11.60823564,16.12,687,3330.0,1584,49.5,0,Less than 5,No,Yes
6084,LA006085,Yes,debt_consolidation,14.96%,291.02,10.39690249,13.92,667,5370.0,9713,63.5,0,Less than 5,Yes,Yes
3727,LA003728,Yes,debt_consolidation,10.95%,98.15,10.40426284,7.42,712,5562.0,6630,39.2,0,Less than 5,No,Yes
1097,LA001098,Yes,all_other,13.24%,253.58,11.32055357,11.42,662,2609.958333,12844,51.8,1,Less than 5,No,Yes
6398,LA006399,Yes,all_other,8.94%,66.73,9.392661928999999,5.8,732,2310.041667,1316,4.1,0,Less than 5,Yes,Yes
2779,LA002780,Yes,all_other,13.79%,681.51,11.84220043,7.12,712,5100.0,7629,25.3,0,Less than 5,No,Yes
4528,LA004529,Yes,debt_consolidation,14.61%,330.97,10.645424900000002,15.09,672,3240.0,10565,80.7,0,Less than 5,No,Yes
7995,LA007996,No,all_other,10.91%,404.62,11.28978191,8.21,687,299.0,693,53.3,0,Less than 5,No,Yes
883,LA00884,Yes,credit_card,14.50%,640.24,11.22524339,22.74,682,5969.958333,32682,96.1,0,Less than 5,No,Yes
6097,LA006098,Yes,debt_consolidation,12.87%,403.6,10.37349118,21.68,737,4559.041667,7370,85.7,0,Less than 5,No,No
2315,LA002316,Yes,home_improvement,13.47%,308.7,11.03495418,7.61,702,8071.0,22493,30.9,0,Less than 5,No,Yes
4913,LA004914,Yes,debt_consolidation,8.59%,410.94,10.75363848,2.87,782,6630.0,6049,19.1,0,Less than 5,No,Yes
2334,LA002335,Yes,major_purchase,9.63%,256.76,11.73606902,10.53,742,12540.04167,9348,49.5,0,Less than 5,No,Yes
6685,LA006686,Yes,major_purchase,14.26%,34.31,11.51292546,3.55,742,5940.041667,18435,7.2,0,Less than 5,No,Yes
9120,LA009121,No,credit_card,14.11%,684.58,11.31447453,13.21,697,7950.0,30058,73.7,1,Less than 10,Yes,Yes
7783,LA007784,No,debt_consolidation,15.01%,34.68,9.757305042,20.0,652,1052.0,2484,35.4,0,Less than 5,No,Yes
544,LA00545,Yes,home_improvement,11.66%,495.79,10.49127422,5.17,692,4440.0,1340,53.6,0,Less than 5,Yes,No
7912,LA007913,No,home_improvement,9.64%,320.99,9.998797732,18.55,722,540.0,63,4.2,0,Less than 5,No,Yes
8219,LA008220,No,debt_consolidation,10.78%,261.08,10.04324949,7.83,687,4413.0,7846,56.9,1,Less than 5,No,Yes
7813,LA007814,No,credit_card,12.17%,499.45,11.32900263,17.02,712,4320.0,37570,59.5,0,Less than 10,No,Yes
8545,LA008546,No,all_other,13.55%,45.0,11.09741002,11.65,647,4620.0,11518,94.3,0,Less than 5,No,No
8580,LA008581,No,debt_consolidation,11.34%,119.27,10.77895629,13.0,687,5519.958333,82141,91.8,0,Less than 5,No,No
1959,LA001960,Yes,educational,9.63%,176.52,10.6508871,15.63,727,4200.041667,21002,36.7,0,Less than 5,No,Yes
9344,LA009345,No,credit_card,12.18%,333.0,11.09741002,12.45,712,4890.0,72733,81.5,0,Less than 5,No,No
3164,LA003165,Yes,all_other,11.89%,636.75,11.46163217,7.58,732,3720.958333,14006,20.3,0,Less than 5,No,Yes
1360,LA001361,Yes,all_other,15.88%,245.69,11.46163217,24.19,667,5375.958333,590,84.3,0,Less than 5,No,Yes
9333,LA009334,No,debt_consolidation,12.18%,133.2,11.15625052,22.75,697,7860.0,146743,52.7,0,Less than 5,No,No
7796,LA007797,No,all_other,16.28%,670.59,11.51292546,9.79,662,449.0,1603,64.1,0,Less than 5,No,No
672,LA00673,Yes,home_improvement,10.08%,807.62,11.46163217,10.42,757,11970.04167,16386,11.3,0,Less than 5,No,Yes
1644,LA001645,Yes,credit_card,10.51%,117.03,10.858999,19.87,707,6840.0,9423,31.3,0,Less than 5,No,Yes
1461,LA001462,Yes,all_other,9.38%,207.85,10.1266311,15.98,767,3757.041667,583,21.6,0,Less than 5,No,Yes
4817,LA004818,Yes,debt_consolidation,12.87%,504.5,11.3736634,13.38,707,5667.041667,14045,29.4,0,Less than 5,No,No
6380,LA006381,Yes,home_improvement,13.22%,172.39,11.15625052,9.14,692,3720.041667,1999,54.0,0,Less than 5,No,No
1561,LA001562,Yes,credit_card,12.41%,614.76,11.59910316,14.38,702,5640.041667,56969,89.6,0,Less than 5,No,Yes
8468,LA008469,No,debt_consolidation,16.08%,246.38,11.05089001,22.74,647,5519.958333,13910,77.7,0,Less than 5,Yes,Yes
7817,LA007818,No,debt_consolidation,14.70%,207.11,9.998797732,20.0,667,2614.0,15782,36.2,0,Less than 20,No,Yes
1654,LA001655,Yes,credit_card,10.83%,45.73,9.210340372000001,21.84,697,3630.0,5032,47.5,0,Less than 5,No,Yes
468,LA00469,Yes,all_other,8.32%,94.46,10.1266311,1.54,727,2010.0416670000002,1235,28.7,0,Less than 5,No,Yes
3134,LA003135,Yes,debt_consolidation,12.84%,336.18,11.03495418,19.49,692,5219.958333,10890,57.0,0,Less than 5,No,Yes
3124,LA003125,Yes,all_other,12.53%,334.67,10.818177,3.37,717,2626.0,8158,31.5,0,Less than 5,No,Yes
9140,LA009141,No,debt_consolidation,14.42%,41.26,11.08992755,14.49,672,1740.0,690,6.8,0,Less than 10,No,Yes
142,LA00143,Yes,all_other,10.91%,163.49,10.57131693,11.78,707,4889.0,5406,33.4,1,Less than 5,No,No
